Area Code,Difference Between Actual and Target Profit,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Target Margin,Target Profit,Target Sales,Total Expenses,Type
209,111,12/1/2013,1744,329,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,$321,614,California,310,210,550,113,Decaf
209,-41,12/1/2013,2947,-25,Major Market,West,40,1,Beans,Coffee,Amaretto,-$131,109,California,-30,-90,120,63,Regular
530,52,12/1/2013,2642,420,Major Market,West,97,1,Beans,Coffee,Colombian,$402,745,California,500,350,830,149,Regular
949,73,12/1/2013,1820,251,Major Market,West,70,1,Beans,Espresso,Caffe Latte,$233,534,California,240,160,480,94,Regular
530,6,12/1/2013,940,187,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,$46,343,California,180,40,310,156,Regular
916,52,12/1/2013,1003,124,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,$132,224,California,110,80,190,35,Decaf
661,109,12/1/2013,1321,284,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,$279,559,California,260,170,480,96,Decaf
323,89,12/1/2013,959,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,$199,322,California,130,110,220,45,Regular
801,-11,12/1/2013,619,85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,$39,163,Utah,100,50,180,59,Decaf
206,-20,12/1/2013,716,145,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,$30,266,Washington,170,50,290,125,Decaf
971,49,12/1/2013,1319,153,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,$129,326,Oregon,140,80,290,66,Decaf
360,16,12/1/2013,1079,96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,$76,188,Washington,100,60,170,45,Decaf
435,3,12/1/2013,1075,76,Small Market,West,19,1,Beans,Coffee,Amaretto,$53,148,Utah,90,50,160,40,Regular
360,6,12/1/2013,461,104,Small Market,West,23,1,Beans,Coffee,Colombian,$86,188,Washington,120,80,200,46,Regular
775,5,12/1/2013,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,$15,44,Nevada,20,10,30,15,Regular
435,44,12/1/2013,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,$114,228,Utah,110,70,200,43,Regular
702,17,12/1/2013,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,$47,343,Nevada,170,30,290,155,Decaf
253,46,12/1/2013,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,$156,308,Washington,160,110,260,69,Decaf
702,118,12/1/2013,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,$288,569,Nevada,280,170,490,116,Decaf
503,28,12/1/2013,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,$98,197,Oregon,100,70,170,38,Decaf
775,61,12/1/2013,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,$181,332,Nevada,170,120,290,63,Decaf
775,169,12/1/2013,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,$319,614,Nevada,240,150,420,114,Regular
775,133,12/1/2013,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,$233,534,Nevada,180,100,360,94,Regular
971,48,12/1/2013,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,$108,236,Oregon,100,60,160,60,Regular
775,-285,12/1/2013,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-$605,33,Nevada,-210,-320,0,145,Regular
503,80,12/1/2013,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,$180,341,Oregon,140,100,230,65,Regular
435,-22,12/1/2013,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-$22,48,Utah,20,0,30,40,Regular
